Insee - Statistiques locales; ; ; ; ; ; ; ; ; ; ; ; 
Référentiel géographique : France par commune; ; ; ; ; ; ; ; ; ; ; ; 
Code;Libellé;Population municipale 2021;Nb de pers. non scolarisées de 15 ans ou + 2020;Résidences principales 2020;Logements 2020;Nb d'emplois au lieu de travail (LT) 2020;Nb étab. actifs employeurs au 31/12 2021;Nb d'hôtels 2024;Nb de chambres dans les hôtels 2024;Nb de terrains de camping 2024;Nb d'emplacements de camping 2024;Nb d'autres hébergements collectifs de tourisme 2024
01421;Torcieu;744;543;323;387;228;19;0;0;0;0;0
01422;Tossiat;1352;1021;584;643;563;48;0;0;0;0;0
01423;Toussieux;1198;798;424;450;112;15;0;0;0;0;0
01424;Tramoyes;1843;1328;687;726;236;40;0;0;0;0;0
01425;La Tranclière;286;219;124;138;57;14;0;0;0;0;0
01426;Val-Revermont;2500;1895;1072;1265;744;73;1;9;1;88;0
01427;Trévoux;6947;4947;3041;3416;3909;256;1;8;1;250;0
01428;Valeins;131;84;47;52;9;4;0;0;0;0;0
01429;Vandeins;717;510;288;319;40;8;0;0;0;0;0
01430;Varambon;654;470;274;322;67;13;0;0;0;0;0
01431;Vaux-en-Bugey;1234;909;548;629;264;30;0;0;0;0;0
01432;Verjon;339;244;149;181;21;8;0;0;0;0;0
01433;Vernoux;301;225;102;126;92;6;0;0;0;0;0
01434;Versailleux;494;342;179;204;58;12;0;0;0;0;0
01435;Versonnex;2137;1475;847;949;165;24;0;0;0;0;0
01436;Vesancy;502;377;229;270;38;4;0;0;0;0;0
01437;Vescours;219;161;89;109;13;2;0;0;0;0;0
01439;Vésines;98;74;42;50;16;2;0;0;0;0;0
01441;Vieu-d'Izenave;735;528;285;332;241;24;0;0;0;0;0
01443;Villars-les-Dombes;4954;3819;2183;2450;1848;161;0;0;2;244;0
01444;Villebois;1197;900;519;674;106;18;2;54;0;0;0
01445;Villemotier;617;447;256;284;72;13;0;0;0;0;0
01446;Villeneuve;1569;1110;597;650;142;36;0;0;0;0;0
01447;Villereversure;1353;1028;522;672;397;34;0;0;0;0;0
01448;Villes;400;301;163;191;49;7;0;0;0;0;0
01449;Villette-sur-Ain;762;536;293;348;82;17;1;12;0;0;0
01450;Villieu-Loyes-Mollon;3793;2641;1476;1640;694;84;1;14;1;161;0
01451;Viriat;6808;4883;2779;3018;5122;383;2;121;0;0;0
01452;Virieu-le-Grand;1118;849;510;670;263;27;0;0;0;0;0
01453;Arvière-en-Valromey;713;576;317;461;260;22;0;0;0;0;0
01454;Virignin;1127;790;433;490;244;40;0;0;1;10;0
01456;Vongnes;71;57;36;51;18;5;0;0;0;0;0
01457;Vonnas;3216;2349;1384;1559;1258;107;3;80;1;87;0
02001;Abbécourt;507;370;194;238;81;10;0;0;0;0;0
02002;Achery;594;432;241;264;49;8;0;0;0;0;0
02003;Acy;1016;758;422;460;103;17;0;0;0;0;0
02004;Agnicourt-et-Séchelles;186;144;80;105;22;5;0;0;0;0;0
02005;Aguilcourt;393;278;154;162;38;4;0;0;0;0;0
02006;Aisonville-et-Bernoville;259;206;118;143;25;8;1;16;0;0;0
02007;Aizelles;120;98;51;60;13;1;0;0;1;25;0
02008;Aizy-Jouy;303;213;113;135;23;4;0;0;0;0;0
02009;Alaincourt;527;373;205;221;34;5;0;0;0;0;0
02010;Allemant;169;117;66;69;12;3;0;0;0;0;0
02011;Ambleny;1181;889;482;560;203;23;0;0;0;0;0
02012;Ambrief;78;57;29;36;10;3;0;0;0;0;0
02013;Amifontaine;387;285;154;179;96;16;0;0;0;0;0
02014;Amigny-Rouy;716;527;296;338;56;11;0;0;0;0;0
02015;Ancienville;76;58;29;37;3;2;0;0;0;0;0
02016;Andelain;212;148;85;90;11;2;0;0;0;0;0
02017;Anguilcourt-le-Sart;295;209;118;141;36;8;0;0;0;0;0
02018;Anizy-le-Grand;2549;1907;1092;1241;581;57;0;0;0;0;0
02019;Annois;355;279;155;174;26;6;0;0;0;0;0
02020;Any-Martin-Rieux;455;347;192;237;63;8;0;0;0;0;0
02021;Archon;79;67;42;53;19;4;0;0;0;0;0
02022;Arcy-Sainte-Restitue;399;298;167;223;65;12;0;0;0;0;0
02023;Armentières-sur-Ourcq;99;77;45;57;10;4;0;0;0;0;0
02024;Arrancy;47;40;23;29;11;2;0;0;0;0;0
02025;Artemps;365;267;138;151;27;9;0;0;0;0;0
02027;Assis-sur-Serre;206;171;97;110;27;6;0;0;0;0;0
02028;Athies-sous-Laon;2601;1939;1097;1172;681;43;0;0;0;0;0
02029;Attilly;348;267;142;165;21;4;0;0;0;0;0
02030;Aubencheul-aux-Bois;248;201;115;127;33;6;0;0;0;0;0
02031;Aubenton;660;502;292;377;163;18;0;0;0;0;0
02032;Aubigny-aux-Kaisnes;247;184;96;107;60;6;0;0;0;0;0
02033;Aubigny-en-Laonnois;101;83;48;53;11;5;0;0;0;0;0
02034;Audignicourt;116;86;47;58;21;6;0;0;0;0;0
02035;Audigny;281;191;106;120;29;8;0;0;0;0;0
02036;Augy;70;55;32;45;2;2;0;0;0;0;0
02037;Aulnois-sous-Laon;1369;1003;554;581;218;23;0;0;0;0;0
02038;Les Autels;62;50;33;63;9;3;0;0;0;0;0
02039;Autremencourt;175;130;59;82;17;7;0;0;0;0;0
02040;Autreppes;176;124;69;92;31;7;0;0;0;0;0
02041;Autreville;805;620;343;373;95;9;0;0;0;0;0
02042;Azy-sur-Marne;375;296;164;192;68;7;0;0;0;0;0
02043;Bagneux;63;48;26;30;6;1;0;0;0;0;0
02044;Bancigny;25;16;10;21;8;2;0;0;0;0;0
02046;Barenton-Bugny;557;421;241;254;271;32;0;0;0;0;0
02047;Barenton-Cel;108;97;47;49;14;5;0;0;0;0;0
02048;Barenton-sur-Serre;130;96;58;65;3;5;0;0;0;0;0
02049;Barisis-aux-Bois;739;557;309;353;71;5;0;0;0;0;0
02050;Barzy-en-Thiérache;319;229;130;147;26;7;0;0;0;0;0
02051;Barzy-sur-Marne;392;303;166;212;66;17;0;0;0;0;0
02052;Bassoles-Aulers;129;98;59;66;8;2;0;0;0;0;0
02053;Vallées en Champagne;581;441;245;358;123;24;1;7;0;0;0
02054;Bazoches-et-Saint-Thibaut;524;386;209;229;75;13;0;0;0;0;0
02055;Beaumé;86;75;39;59;17;2;0;0;0;0;0
02056;Beaumont-en-Beine;176;123;71;84;13;2;0;0;0;0;0
02057;Beaurevoir;1368;1067;552;629;304;33;0;0;0;0;0
02058;Beaurieux;832;581;325;371;211;24;0;0;0;0;0
02059;Beautor;2672;2010;1203;1371;596;46;0;0;0;0;0
02060;Beauvois-en-Vermandois;252;205;108;118;53;6;0;0;0;0;0
02061;Becquigny;258;171;85;111;13;1;0;0;0;0;0
02062;Belleau;134;101;56;73;24;5;0;0;0;0;0
02063;Bellenglise;380;276;151;166;24;6;0;0;0;0;0
02064;Belleu;3693;2926;1669;1800;623;63;0;0;0;0;0
02065;Bellicourt;574;435;240;271;109;16;0;0;0;0;0
02066;Benay;191;145;85;93;41;4;0;0;0;0;0
02067;Bergues-sur-Sambre;208;159;89;102;30;6;0;0;0;0;0
02068;Berlancourt;83;62;36;39;9;3;0;0;0;0;0
02069;Berlise;105;77;44;57;9;2;0;0;0;0;0
02070;Bernot;438;329;186;222;52;11;0;0;0;0;0
02071;Berny-Rivière;641;482;260;666;63;15;0;0;1;660;0
02072;Berrieux;180;138;81;93;11;3;0;0;0;0;0
02073;Berry-au-Bac;703;498;256;282;87;9;0;0;0;0;0
02074;Bertaucourt-Epourdon;587;425;234;264;31;5;0;0;0;0;0
02075;Berthenicourt;193;147;77;88;11;5;0;0;0;0;0
02076;Bertricourt;149;103;56;60;15;4;0;0;0;0;0
02078;Besmé;167;112;61;69;16;2;0;0;0;0;0
02079;Besmont;142;117;65;100;21;4;0;0;0;0;0
02080;Besny-et-Loizy;322;267;143;150;15;4;0;0;0;0;0
02081;Béthancourt-en-Vaux;428;320;160;183;40;5;0;0;0;0;0
02082;Beugneux;113;81;46;61;12;4;0;0;0;0;0
02083;Beuvardes;746;555;312;370;77;11;0;0;0;0;0
02084;Bézu-le-Guéry;252;184;105;134;38;9;0;0;0;0;0
02085;Bézu-Saint-Germain;991;671;349;392;295;31;0;0;0;0;0
02086;Bichancourt;996;753;418;455;89;10;0;0;0;0;0
02087;Bieuxy;34;26;15;17;2;2;0;0;0;0;0
02088;Bièvres;84;62;34;42;3;1;0;0;0;0;0
02089;Billy-sur-Aisne;1151;889;499;536;386;28;0;0;0;0;0
02090;Billy-sur-Ourcq;199;145;80;95;16;5;0;0;0;0;0
02091;Blanzy-lès-Fismes;92;70;40;46;7;3;0;0;0;0;0
02093;Blérancourt;1261;935;543;637;277;21;1;11;0;0;0
02094;Blesmes;471;334;184;210;119;27;0;0;0;0;0
02095;Bohain-en-Vermandois;5721;4136;2397;2934;1627;145;0;0;0;0;0
02096;Bois-lès-Pargny;191;141;84;94;12;4;0;0;0;0;0
02097;Boncourt;265;186;105;118;48;13;0;0;0;0;0
02098;Bonneil;377;282;149;184;98;16;0;0;0;0;0
02099;Bonnesvalyn;211;156;88;110;11;4;0;0;0;0;0
02100;Bony;139;97;52;62;23;7;0;0;0;0;0
02101;Bosmont-sur-Serre;178;138;78;89;24;5;0;0;0;0;0
02102;Bouconville-Vauclair;186;135;80;96;40;8;0;0;0;0;0
02103;Boué;1324;977;589;650;1182;41;0;0;0;0;0
02104;Bouffignereux;96;76;42;48;5;2;0;0;0;0;0
02105;Bouresches;190;139;79;93;20;5;0;0;0;0;0
02106;Bourg-et-Comin;810;607;291;342;179;11;0;0;1;37;0
02107;Bourguignon-sous-Coucy;104;73;42;45;7;2;0;0;0;0;0
02108;Bourguignon-sous-Montbavin;152;112;64;73;14;2;0;0;0;0;0
02109;La Bouteille;472;362;202;237;93;16;0;0;0;0;0
02110;Braine;2237;1710;961;1064;860;66;0;0;0;0;0
02111;Brancourt-en-Laonnois;718;514;278;317;58;8;0;0;0;0;0
02112;Brancourt-le-Grand;556;426;240;267;62;9;0;0;0;0;0
02114;Brasles;1635;1249;630;707;570;44;0;0;0;0;0
02115;Braye-en-Laonnois;183;141;83;94;27;5;0;0;0;0;0
02116;Braye-en-Thiérache;138;116;64;86;18;2;0;0;0;0;0
02117;Bray-Saint-Christophe;67;53;26;29;6;1;0;0;0;0;0
02118;Braye;130;97;54;59;8;2;0;0;0;0;0
02119;Brécy;319;252;134;167;40;9;0;0;0;0;0
02120;Brenelle;195;146;77;86;34;5;0;0;0;0;0
02121;Breny;228;185;92;109;44;7;0;0;0;0;0
02122;Brie;55;43;27;37;12;3;0;0;0;0;0
02123;Brissay-Choigny;298;233;130;146;38;8;0;0;0;0;0
02124;Brissy-Hamégicourt;653;503;284;311;29;6;0;0;0;0;0
02125;Brumetz;181;131;70;89;23;9;0;0;0;0;0
02126;Brunehamel;453;350;207;258;116;17;0;0;0;0;0
02127;Bruyères-sur-Fère;191;147;83;94;19;8;0;0;0;0;0
02128;Bruyères-et-Montbérault;1432;1132;680;760;313;46;0;0;0;0;0
02129;Bruys;19;15;10;16;8;3;0;0;0;0;0
02130;Bucilly;200;151;83;99;27;4;0;0;0;0;0
02131;Bucy-le-Long;1882;1451;773;824;577;38;0;0;0;0;0
02132;Bucy-lès-Cerny;189;134;77;83;13;5;0;0;0;0;0
02133;Bucy-lès-Pierrepont;401;301;179;211;47;10;0;0;0;0;0
02134;Buire;849;648;364;383;247;26;0;0;0;0;0
02135;Buironfosse;1136;869;472;566;386;19;0;0;0;0;0
02136;Burelles;124;101;53;69;19;6;0;0;0;0;0
02137;Bussiares;141;107;60;69;14;3;0;0;0;0;0
02138;Buzancy;192;148;78;87;21;4;0;0;0;0;0
02139;Caillouël-Crépigny;453;327;181;205;48;9;0;0;0;0;0
02140;Camelin;447;327;171;201;80;12;0;0;0;0;0
02141;La Capelle;1769;1388;807;957;928;67;0;0;0;0;0
02142;Castres;249;182;95;103;20;3;0;0;0;0;0
02143;Le Catelet;185;134;80;94;109;11;0;0;0;0;0
02144;Caulaincourt;142;97;52;72;14;4;0;0;0;0;0
02145;Caumont;546;409;218;244;39;11;0;0;0;0;0
02146;Celles-lès-Condé;99;74;40;56;17;3;0;0;0;0;0
02148;Celles-sur-Aisne;255;192;104;122;10;6;0;0;0;0;0
02149;Cerizy;59;44;22;24;11;4;0;0;0;0;0
02150;Cerny-en-Laonnois;62;47;26;31;25;2;0;0;0;0;0
02151;Cerny-lès-Bucy;115;90;54;55;5;3;0;0;0;0;0
02152;Cerseuil;87;66;38;45;35;2;0;0;0;0;0
02153;Cessières-Suzy;785;580;323;354;47;8;0;0;1;50;0
02154;Chacrise;367;262;144;168;72;10;0;0;0;0;0
02155;Chaillevois;187;130;75;86;11;2;0;0;0;0;0
02156;Chalandry;250;182;100;115;18;4;0;0;0;0;0
02157;Chambry;832;637;368;387;960;81;0;0;0;0;0
02158;Chamouille;270;188;110;642;516;14;1;58;0;0;1
02159;Champs;304;226;122;133;26;6;0;0;0;0;0
02160;Chaourse;512;392;220;258;83;14;0;0;0;0;0
02162;La Chapelle-sur-Chézy;298;190;106;116;21;6;0;0;0;0;0
02163;Charly-sur-Marne;2581;1885;1102;1300;1057;134;0;0;0;0;0
02164;Le Charmel;326;248;131;161;18;6;0;0;0;0;0
02165;Charmes;1624;1231;722;793;391;37;0;0;0;0;0
02166;Chartèves;358;278;157;191;10;3;0;0;0;0;0
02167;Chassemy;886;635;346;376;47;11;0;0;0;0;0
02168;Château-Thierry;15204;11249;7174;8165;9230;602;4;140;0;0;0
02169;Châtillon-lès-Sons;84;64;33;51;16;5;0;0;0;0;0
02170;Châtillon-sur-Oise;124;101;57;68;8;2;0;0;0;0;0
02171;Chaudardes;90;66;35;44;6;2;0;0;0;0;0
02172;Chaudun;251;184;90;101;51;10;0;0;0;0;0
02173;Chauny;11496;8420;5486;6338;6106;433;1;9;0;0;0
02174;Chavignon;841;594;317;363;192;16;0;0;0;0;0
02175;Chavigny;165;122;66;71;12;2;0;0;0;0;0
02176;Chavonne;207;142;76;85;7;3;0;0;0;0;0
02177;Chérêt;144;102;57;63;4;4;0;0;0;0;0
02178;Chermizy-Ailles;115;80;45;54;13;3;0;0;0;0;0
02179;Chéry-Chartreuve;379;280;162;199;33;7;0;0;0;0;0
02180;Chéry-lès-Pouilly;736;530;287;313;81;9;0;0;0;0;0
02181;Chéry-lès-Rozoy;91;66;37;55;2;1;0;0;0;0;0
02182;Chevennes;121;89;50;61;4;1;0;0;0;0;0
02183;Chevregny;185;138;77;97;11;0;0;0;0;0;0
02184;Chevresis-Monceau;340;275;128;151;82;5;0;0;0;0;0
02185;Chézy-en-Orxois;380;276;154;179;31;11;0;0;0;0;0
02186;Chézy-sur-Marne;1322;1085;581;678;357;39;0;0;0;0;0
02187;Chierry;1157;871;508;558;659;26;0;0;0;0;0
02188;Chigny;143;121;69;92;22;4;0;0;0;0;0
02189;Chivres-en-Laonnois;349;269;148;164;33;8;0;0;0;0;0
02190;Chivres-Val;527;405;223;239;32;7;0;0;0;0;0
02191;Chivy-lès-Étouvelles;500;383;216;224;100;11;0;0;0;0;0
02192;Chouy;375;266;141;175;37;12;0;0;0;0;0
02193;Cierges;66;49;28;42;6;3;0;0;0;0;0
02194;Cilly;177;148;80;96;13;2;0;0;0;0;0
02195;Ciry-Salsogne;896;653;350;389;316;18;0;0;0;0;0
02196;Clacy-et-Thierret;300;246;135;149;73;9;0;0;0;0;0
02197;Clairfontaine;525;376;207;233;168;13;0;0;0;0;0
02198;Clamecy;233;172;91;100;14;4;0;0;0;0;0
02199;Clastres;593;431;238;261;57;4;0;0;0;0;0
02200;Clermont-les-Fermes;101;82;40;53;28;8;0;0;0;0;0
02201;Cœuvres-et-Valsery;458;345;141;181;122;15;0;0;0;0;0
02203;Coincy;1253;934;526;619;134;21;0;0;0;0;0
02204;Coingt;63;55;36;58;16;2;0;0;0;0;0
02205;Colligis-Crandelain;213;151;84;93;14;2;0;0;0;0;0
02206;Colonfay;73;53;28;36;5;2;0;0;0;0;0
02207;Commenchon;218;149;85;99;7;2;0;0;0;0;0
02208;Concevreux;260;197;109;120;11;6;0;0;0;0;0
02209;Condé-en-Brie;675;500;285;367;214;28;0;0;0;0;0
02210;Condé-sur-Aisne;358;267;146;157;28;3;0;0;0;0;0
02211;Condé-sur-Suippe;327;227;130;141;49;12;0;0;0;0;0
02212;Condren;692;544;290;315;323;26;0;0;0;0;0
02213;Connigis;330;254;132;158;50;9;0;0;0;0;0
02214;Contescourt;61;42;22;24;5;1;0;0;0;0;0
02215;Corbeny;846;614;324;357;260;19;1;21;0;0;0
02216;Corcy;304;236;126;163;27;7;0;0;0;0;0
02217;Coucy-le-Château-Auffrique;987;768;397;477;444;38;1;9;0;0;0
02218;Coucy-lès-Eppes;646;450;253;287;138;23;0;0;0;0;0
02219;Coucy-la-Ville;195;129;74;89;66;4;0;0;0;0;0
02220;Coulonges-Cohan;442;311;187;236;64;11;0;0;0;0;0
02221;Coupru;156;108;59;74;14;5;0;0;0;0;0
02222;Courbes;37;26;14;14;13;2;0;0;0;0;0
02223;Courboin;302;229;129;148;13;5;0;0;0;0;0
02224;Courcelles-sur-Vesle;344;240;134;157;79;4;1;20;0;0;0
02225;Courchamps;83;59;33;38;5;1;0;0;0;0;0
02226;Courmelles;1854;1423;780;830;370;20;0;0;0;0;0
02227;Courmont;121;95;50;67;9;2;0;0;0;0;0
02228;Courtemont-Varennes;349;249;127;157;129;11;0;0;0;0;0
02229;Courtrizy-et-Fussigny;75;47;30;37;3;2;0;0;0;0;0
02230;Couvrelles;180;142;83;92;36;5;0;0;0;0;0
02231;Couvron-et-Aumencourt;936;645;369;400;80;11;0;0;0;0;0
02232;Coyolles;365;311;88;107;395;18;0;0;0;0;0
02233;Cramaille;139;107;59;79;69;5;0;0;0;0;0
02234;Craonne;83;66;35;46;25;5;0;0;0;0;0
02235;Craonnelle;114;83;48;61;12;3;0;0;0;0;0
02236;Crécy-au-Mont;326;240;127;163;36;11;0;0;0;0;0
02237;Crécy-sur-Serre;1503;1138;603;691;564;50;1;6;0;0;0
02238;Crépy;1803;1308;728;823;256;27;0;0;0;0;0
02239;Crézancy;1220;836;484;543;398;30;0;0;0;0;0
02240;Croix-Fonsomme;192;152;86;97;19;7;0;0;0;0;0
02241;La Croix-sur-Ourcq;90;73;41;61;27;6;0;0;0;0;0
02242;Crouttes-sur-Marne;624;481;274;332;114;24;0;0;0;0;0
02243;Crouy;2999;2202;1290;1398;1016;86;0;0;0;0;0
02244;Crupilly;64;41;24;31;9;4;0;0;0;0;0
02245;Cuffies;1787;1171;916;1016;516;27;0;0;0;0;0
02246;Cugny;603;458;249;279;47;11;0;0;0;0;0
02248;Cuirieux;155;111;61;67;13;3;0;0;0;0;0
02249;Cuiry-Housse;101;69;44;51;13;6;0;0;0;0;0
02250;Cuiry-lès-Chaudardes;76;49;27;31;8;2;0;0;0;0;0
02251;Cuiry-lès-Iviers;26;22;13;22;4;2;0;0;0;0;0
02252;Cuissy-et-Geny;71;55;31;39;5;3;0;0;0;0;0
02253;Cuisy-en-Almont;355;263;147;170;20;6;0;0;0;0;0
02254;Cutry;127;91;49;59;6;1;0;0;0;0;0
02255;Cys-la-Commune;157;108;63;73;9;1;0;0;0;0;0
02256;Dagny-Lambercy;128;96;53;83;18;4;0;0;0;0;0
02257;Dallon;438;327;181;193;37;8;0;0;0;0;0
02258;Dammard;372;284;151;178;72;9;0;0;0;0;0
02259;Dampleux;386;304;157;176;29;9;0;0;0;0;0
02260;Danizy;639;466;262;285;32;7;0;0;0;0;0
02261;Dercy;388;288;167;200;43;5;0;0;0;0;0
02262;Deuillet;207;157;86;93;19;5;0;0;0;0;0
02263;Dhuizel;113;83;46;62;5;3;0;0;0;0;0
02264;Dizy-le-Gros;726;553;308;377;139;26;0;0;0;0;0
02265;Dohis;88;77;46;59;4;1;0;0;0;0;0
02266;Dolignon;40;37;20;26;15;2;0;0;0;0;0
02267;Dommiers;301;206;113;141;26;6;0;0;0;0;0
02268;Domptin;625;466;264;300;87;15;0;0;0;0;0
02269;Dorengt;152;110;63;75;22;9;0;0;0;0;0
02270;Douchy;165;116;63;74;56;8;0;0;0;0;0
02271;Dravegny;130;91;55;76;14;4;0;0;0;0;0
02272;Droizy;76;54;33;44;11;3;0;0;0;0;0
02273;Dury;196;150;83;93;23;4;0;0;0;0;0
02274;Ébouleau;183;144;72;85;43;12;0;0;0;0;0
02275;Effry;316;235;140;165;95;4;0;0;0;0;0
02276;Englancourt;117;87;51;75;14;2;0;0;0;0;0
02277;Épagny;341;240;129;152;20;2;0;0;0;0;0
02278;Éparcy;32;26;16;19;16;4;0;0;0;0;0
02279;Épaux-Bézu;544;431;235;280;624;26;0;0;0;0;0
02280;Épieds;410;298;158;179;16;8;0;0;0;0;0
02281;L'Épine-aux-Bois;249;188;104;129;24;4;0;0;0;0;0
02282;Eppes;432;316;175;192;66;6;0;0;0;0;0
02283;Erlon;284;211;118;127;22;12;0;0;0;0;0
02284;Erloy;102;84;48;82;6;3;0;0;0;0;0
02286;Esquéhéries;855;637;367;427;99;14;0;0;0;0;0
02287;Essigny-le-Grand;1054;843;463;501;230;18;0;0;0;0;0
02288;Essigny-le-Petit;347;259;148;160;38;10;0;0;0;0;0
02289;Essises;411;314;177;212;17;7;0;0;0;0;0
02290;Essômes-sur-Marne;2719;2072;1126;1256;557;72;3;108;0;0;0
02291;Estrées;409;297;163;182;48;7;0;0;0;0;0
02292;Étampes-sur-Marne;1335;1021;603;652;280;42;0;0;0;0;0
02293;Étaves-et-Bocquiaux;548;403;228;254;49;8;0;0;0;0;0
02294;Étouvelles;207;163;91;95;166;8;0;0;0;0;0
02295;Étréaupont;848;650;379;456;190;29;1;10;1;40;0
02296;Étreillers;1182;922;450;482;228;27;0;0;0;0;0
02297;Étrépilly;125;86;50;55;8;2;0;0;0;0;0
02298;Étreux;1457;1150;671;812;168;22;0;0;0;0;0
02299;Évergnicourt;529;397;228;261;155;5;0;0;0;0;0
02302;Faverolles;340;237;121;157;54;11;0;0;0;0;0
02303;Fayet;698;514;286;308;641;85;1;40;0;0;0
02304;La Fère;2850;2071;1262;1598;1278;94;0;0;1;26;0
02305;Fère-en-Tardenois;2925;2299;1369;1603;1043;95;1;35;1;20;0
02306;La Ferté-Chevresis;514;387;206;284;48;12;0;0;0;0;0
02307;La Ferté-Milon;2047;1546;896;1045;550;45;0;0;0;0;1
02308;Fesmy-le-Sart;503;371;205;237;54;9;0;0;0;0;0
02309;Festieux;695;463;263;297;44;7;0;0;0;0;0
02310;Fieulaine;249;207;119;134;35;6;0;0;0;0;0
02311;Filain;119;90;53;55;9;3;0;0;0;0;0
02312;La Flamengrie;1093;773;434;499;202;24;0;0;0;0;0
02313;Flavigny-le-Grand-et-Beaurain;440;334;177;204;51;10;0;0;0;0;0
02315;Flavy-le-Martel;1661;1197;630;709;316;34;0;0;0;0;0
02316;Fleury;125;104;61;70;27;5;0;0;0;0;0
02317;Fluquières;205;171;92;98;9;2;0;0;0;0;0
02318;Folembray;1370;1044;612;729;211;27;0;0;0;0;0
02319;Fonsomme;503;360;198;215;51;10;0;0;0;0;0
02320;Fontaine-lès-Clercs;229;189;105;117;16;4;0;0;0;0;0
02321;Fontaine-lès-Vervins;876;635;381;423;491;32;0;0;0;0;0
02322;Fontaine-Notre-Dame;381;292;157;176;41;7;0;0;0;0;0
02323;Fontaine-Uterte;136;94;54;62;13;6;0;0;0;0;0
02324;Fontenelle;297;199;114;138;33;3;0;0;0;0;0
02326;Fontenoy;464;367;201;236;41;6;0;0;0;0;0
02327;Foreste;161;113;62;73;40;8;0;0;0;0;0
02328;Fossoy;513;398;221;252;68;12;0;0;0;0;0
02329;Fourdrain;424;307;170;196;49;7;0;0;0;0;0
02330;Francilly-Selency;562;412;205;212;39;14;0;0;0;0;0
02331;Franqueville;108;91;53;65;1;1;0;0;0;0;0
02332;Fresnes-en-Tardenois;274;193;104;119;52;7;0;0;0;0;0
02333;Fresnes-sous-Coucy;161;122;67;78;12;2;0;0;0;0;0
02334;Fresnoy-le-Grand;2934;2201;1277;1455;1361;61;0;0;0;0;0
02335;Fressancourt;175;139;81;91;9;1;0;0;0;0;0
02336;Frières-Faillouël;981;694;382;418;60;9;0;0;0;0;0
02337;Froidestrées;185;136;72;80;9;1;0;0;0;0;0
02338;Froidmont-Cohartille;248;184;103;115;37;13;0;0;0;0;0
02339;Gandelu;699;490;260;307;77;10;0;0;0;0;0
02340;Gauchy;5204;3971;2325;2483;2931;131;1;62;0;0;0
02341;Gercy;257;205;114;126;15;2;0;0;0;0;0
02342;Gergny;131;105;55;70;15;4;0;0;0;0;0
02343;Germaine;83;59;32;33;7;3;0;0;0;0;0
02345;Gibercourt;38;29;17;20;5;2;0;0;0;0;0
02346;Gizy;644;516;289;316;129;13;0;0;0;0;0
02347;Gland;432;350;202;240;66;10;0;0;0;0;0
02349;Goudelancourt-lès-Berrieux;59;45;26;31;11;1;0;0;0;0;0
02350;Goudelancourt-lès-Pierrepont;139;98;57;70;8;3;0;0;0;0;0
02351;Goussancourt;113;83;48;69;5;2;0;0;0;0;0
02352;Gouy;567;417;242;283;82;9;0;0;0;0;0
02353;Grandlup-et-Fay;275;223;131;145;33;14;0;0;0;0;0
02354;Grandrieux;79;54;32;44;14;3;0;0;0;0;0
02355;Gricourt;998;681;385;411;91;18;0;0;0;0;0
02356;Grisolles;233;152;81;96;62;9;0;0;0;0;0
02357;Gronard;66;45;27;31;15;3;0;0;0;0;0
02358;Grougis;315;249;141;174;26;4;0;0;0;0;0
02359;Grugies;1259;912;530;563;108;15;0;0;0;0;0
02360;Villeneuve-sur-Aisne;2784;2019;1185;1279;766;80;0;0;1;110;0
02361;Guise;4533;3583;2121;2549;2468;168;1;8;1;116;0
02362;Guivry;239;178;101;117;17;2;0;0;0;0;0
02363;Guny;368;297;170;215;91;11;0;0;0;0;0
02364;Guyencourt;250;183;102;110;67;4;0;0;0;0;0
02366;Hannapes;327;229;126;153;32;7;0;0;0;0;0
02367;Happencourt;161;106;55;62;22;4;0;0;0;0;0
02368;Haramont;560;428;223;269;50;6;0;0;0;0;0
02369;Harcigny;243;181;108;138;21;4;0;0;0;0;0
02370;Hargicourt;571;406;218;250;42;13;0;0;0;0;0
02371;Harly;1557;1218;751;809;459;27;0;0;0;0;0
02372;Hartennes-et-Taux;339;265;147;165;170;19;0;0;0;0;0
02373;Hary;189;154;88;106;180;5;0;0;0;0;0
02374;Lehaucourt;843;640;371;392;70;10;0;0;0;0;0
02375;Hautevesnes;161;107;56;72;19;5;0;0;0;0;0
02376;Hauteville;179;132;71;85;18;3;0;0;0;0;0
02377;Haution;132;103;58;71;24;5;0;0;0;0;0
02378;La Hérie;123;96;56;67;16;3;0;0;0;0;0
02379;Le Hérie-la-Viéville;195;153;81;102;43;3;0;0;0;0;0
02380;Hinacourt;27;24;15;21;6;2;0;0;0;0;0
02381;Hirson;8662;6512;4049;4829;3777;231;0;0;1;45;0
02382;Holnon;1356;1027;582;608;394;32;1;30;0;0;0
02383;Homblières;1433;1109;636;672;247;29;0;0;1;98;0
02384;Houry;58;39;20;28;5;2;0;0;0;0;0
02385;Housset;167;122;64;80;16;3;0;0;0;0;0
02386;Iron;221;172;101;128;18;6;0;0;0;0;0
02387;Itancourt;999;771;440;452;643;20;0;0;0;0;0
02388;Iviers;220;168;98;125;42;6;0;0;0;0;0
02389;Jaulgonne;665;498;287;357;66;15;0;0;0;0;0
02390;Jeancourt;255;197;112;116;14;3;0;0;0;0;0
02391;Jeantes;218;156;87;134;22;4;0;0;0;0;0
02392;Joncourt;319;235;129;151;17;5;0;0;0;0;0
02393;Jouaignes;138;98;54;75;15;2;0;0;0;0;0
