Transporteur;Gare origine;Gare origine - code UIC;Destination;Gare destination - code UIC;Classe;Profil tarifaire;Prix minimum;Prix maximum
TGV INOUI;AEROPORT CDG2 TGV ROISSY;87271494;ST RAPHAEL VALESCURE;87757526;2;Tarif Normal;25;149
TGV INOUI;LILLE FLANDRES;87286005;NIORT;87485300;1;Tarif Normal;31;164
TGV INOUI;LYON PERRACHE;87722025;BESANCON - F COMTE TGV;87300863;1;Tarif Réglementé;56;56
TGV INOUI;LILLE FLANDRES;87286005;REDON;87471300;1;Tarif Normal;31;152
TGV INOUI;NICE VILLE;87756056;BELFORT-MONTBELIARD TGV;87300822;2;Tarif Normal;25;157
TGV INOUI;LILLE FLANDRES;87286005;LE CREUSOT MONTCEAU MONTCHANIN;87694109;1;Tarif Normal;31;166
TGV INOUI;PERPIGNAN;87784009;TGV HAUTE PICARDIE;87313882;1;Tarif Réglementé;160;160
TGV INOUI;LILLE FLANDRES;87286005;NANTES;87481002;2;Tarif Réglementé;88;137
TGV INOUI;DIJON VILLE;87713040;BESANCON - F COMTE TGV;87300863;2;Tarif Normal;21;21
TGV INOUI;AVIGNON CENTRE;87765008;BELFORT-MONTBELIARD TGV;87300822;2;Tarif Normal;44;113
TGV INOUI;BESANCON - F COMTE TGV;87300863;CHALON SUR SAONE;87725002;2;Tarif Réglementé;24;41
TGV INOUI;BOULOGNE VILLE;87317586;RANG DU FLIERS VERTON;87317057;2;Tarif Réglementé;8;14
TGV INOUI;BESANCON - F COMTE TGV;87300863;TOULON;87755009;1;Tarif Réglementé;119;119
TGV INOUI;AEROPORT CDG2 TGV ROISSY;87271494;NIORT;87485300;2;Tarif Normal;20;100
TGV INOUI;NIMES;87775007;BELFORT-MONTBELIARD TGV;87300822;1;Tarif Normal;26;175
TGV INOUI;BESANCON - F COMTE TGV;87300863;TOULON;87755009;2;Tarif Réglementé;88;144
TGV INOUI;LILLE FLANDRES;87286005;JUVISY TGV;87496695;1;Tarif Normal;17;89
TGV INOUI;LILLE FLANDRES;87286005;JUVISY TGV;87496695;2;Tarif Normal;15;63
TGV INOUI;NIMES;87775007;BELFORT-MONTBELIARD TGV;87300822;2;Tarif Normal;20;128
TGV INOUI;BOURG ST MAURICE;87741793;TGV HAUTE PICARDIE;87313882;2;Tarif Normal;25;134
TGV INOUI;LILLE FLANDRES;87286005;ST AVRE LA CHAMBRE;87741306;2;Tarif Réglementé;106;167
TGV INOUI;AVIGNON CENTRE;87765008;TGV HAUTE PICARDIE;87313882;2;Tarif Normal;30;139
TGV INOUI;LYON PART DIEU;87723197;BESANCON - F COMTE TGV;87300863;1;Tarif Normal;17;80
TGV INOUI;LILLE FLANDRES;87286005;ST PIERRE DES CORPS;87571240;2;Tarif Normal;25;111
TGV INOUI;AVIGNON TGV;87318964;BELLEGARDE;87745000;2;Tarif Normal;30;72
TGV INOUI;BIARRITZ;87673400;TGV HAUTE PICARDIE;87313882;2;Tarif Normal;30;143
TGV INOUI;LE HAVRE;87413013;AVIGNON TGV;87318964;1;Tarif Réglementé;138;138
TGV INOUI;LILLE FLANDRES;87286005;ST PIERRE DES CORPS;87571240;1;Tarif Réglementé;109;109
TGV INOUI;BOURG ST MAURICE;87741793;BESANCON - F COMTE TGV;87300863;1;Tarif Normal;26;104
TGV INOUI;AVIGNON TGV;87318964;HYERES;87755629;1;Tarif Normal;17;75
TGV INOUI;MONTPELLIER SUD DE FRANCE;87688887;TGV HAUTE PICARDIE;87313882;2;Tarif Réglementé;112;174
TGV INOUI;LE HAVRE;87413013;AVIGNON TGV;87318964;2;Tarif Normal;25;145
TGV INOUI;AVIGNON TGV;87318964;TGV HAUTE PICARDIE;87313882;2;Tarif Normal;30;149
TGV INOUI;AEROPORT CDG2 TGV ROISSY;87271494;ECOLE VALENTIN;87710731;1;Tarif Normal;38;119
TGV INOUI;AVIGNON TGV;87318964;MARSEILLE ST CHARLES;87751008;2;Tarif Réglementé;25;44
TGV INOUI;LYON PART DIEU;87723197;TGV HAUTE PICARDIE;87313882;1;Tarif Réglementé;114;114
TGV INOUI;LILLE FLANDRES;87286005;ANGOULEME;87583005;2;Tarif Normal;25;132
TGV INOUI;BELFORT-MONTBELIARD TGV;87300822;NIMES PONT DU GARD;87703975;1;Tarif Normal;26;173
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;BESANCON - F COMTE TGV;87300863;2;Tarif Normal;15;56
TGV INOUI;AVIGNON TGV;87318964;NICE VILLE;87756056;2;Tarif Normal;20;69
TGV INOUI;DUNKERQUE;87281006;LYON PERRACHE;87722025;1;Tarif Normal;31;168
TGV INOUI;MONTPELLIER SUD DE FRANCE;87688887;BESANCON - F COMTE TGV;87300863;1;Tarif Normal;26;167
TGV INOUI;AEROPORT CDG2 TGV ROISSY;87271494;LE CREUSOT MONTCEAU MONTCHANIN;87694109;1;Tarif Normal;24;136
TGV INOUI;GUINGAMP;87473207;TGV HAUTE PICARDIE;87313882;1;Tarif Normal;31;166
TGV INOUI;AVIGNON TGV;87318964;ARLES;87753657;1;Tarif Normal;14;20
TGV INOUI;LILLE FLANDRES;87286005;BOURG ST MAURICE;87741793;2;Tarif Réglementé;106;167
TGV INOUI;LYON PART DIEU;87723197;BESANCON - F COMTE TGV;87300863;2;Tarif Normal;15;56
TGV INOUI;LILLE FLANDRES;87286005;POITIERS;87575001;1;Tarif Normal;31;164
TGV INOUI;AEROPORT CDG2 TGV ROISSY;87271494;ALBERTVILLE;87741645;1;Tarif Normal;31;182
TGV INOUI;AIX EN PROVENCE TGV;87319012;CARCASSONNE;87615286;1;Tarif Normal;19;81
TGV INOUI;DIJON VILLE;87713040;BESANCON - F COMTE TGV;87300863;1;Tarif Réglementé;28;28
TGV INOUI;AVIGNON TGV;87318964;DOUAI;87345009;2;Tarif Réglementé;120;159
TGV INOUI;AEROPORT CDG2 TGV ROISSY;87271494;LE CREUSOT MONTCEAU MONTCHANIN;87694109;1;Tarif Réglementé;87;87
TGV INOUI;NANTES;87481002;TGV HAUTE PICARDIE;87313882;2;Tarif Normal;25;116
TGV INOUI;ANNECY;87746008;TGV HAUTE PICARDIE;87313882;1;Tarif Normal;31;162
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;TGV HAUTE PICARDIE;87313882;2;Tarif Normal;25;134
TGV INOUI;MOUTIERS SALINS BRIDES L BAINS;87741728;BESANCON - F COMTE TGV;87300863;2;Tarif Normal;20;78
TGV INOUI;BELFORT-MONTBELIARD TGV;87300822;BEAUNE;87713545;2;Tarif Réglementé;44;50
TGV INOUI;LILLE FLANDRES;87286005;ST JEAN DE LUZ CIBOURE;87677120;1;Tarif Normal;36;190
TGV INOUI;LA ROCHE SUR FORON;87746305;TGV HAUTE PICARDIE;87313882;2;Tarif Normal;25;119
TGV INOUI;LILLE FLANDRES;87286005;ST MICHEL VALLOIRE;87742361;2;Tarif Normal;45;143
TGV INOUI;TGV HAUTE PICARDIE;87313882;VALENCE TGV RHONE-ALPES SUD;87763029;2;Tarif Normal;25;128
TGV INOUI;LAMBALLE;87473108;TGV HAUTE PICARDIE;87313882;1;Tarif Normal;31;166
TGV INOUI;ANGERS ST LAUD;87484006;TGV HAUTE PICARDIE;87313882;2;Tarif Réglementé;73;114
TGV INOUI;AVIGNON TGV;87318964;MONACO MONTE CARLO;87756403;2;Tarif Normal;20;62
TGV INOUI;LILLE FLANDRES;87286005;ANNECY;87746008;1;Tarif Normal;31;185
TGV INOUI;TGV HAUTE PICARDIE;87313882;NARBONNE;87781104;1;Tarif Réglementé;160;160
TGV INOUI;BELFORT-MONTBELIARD TGV;87300822;CHALON SUR SAONE;87725002;1;Tarif Normal;17;74
TGV INOUI;LILLE FLANDRES;87286005;NIMES - MANDUEL;87688762;2;Tarif Normal;30;139
TGV INOUI;AIX EN PROVENCE TGV;87319012;MELUN;87682005;1;Tarif Normal;31;168
TGV INOUI;ST AVRE LA CHAMBRE;87741306;TGV HAUTE PICARDIE;87313882;2;Tarif Normal;25;134
TGV INOUI;CANNES;87757625;BESANCON - F COMTE TGV;87300863;2;Tarif Réglementé;98;161
TGV INOUI;AVIGNON CENTRE;87765008;BESANCON - F COMTE TGV;87300863;1;Tarif Normal;41;135
TGV INOUI;BESANCON - F COMTE TGV;87300863;NIMES - MANDUEL;87688762;1;Tarif Normal;26;155
TGV INOUI;AVIGNON TGV;87318964;VALENCE TGV RHONE-ALPES SUD;87763029;2;Tarif Normal;15;36
TGV INOUI;LAVAL;87478404;TGV HAUTE PICARDIE;87313882;1;Tarif Normal;29;131
TGV INOUI;TGV HAUTE PICARDIE;87313882;ALBERTVILLE;87741645;2;Tarif Normal;25;134
TGV INOUI;LILLE FLANDRES;87286005;TOULOUSE MATABIAU;87611004;1;Tarif Normal;36;202
TGV INOUI;BELFORT-MONTBELIARD TGV;87300822;VALENCE TGV RHONE-ALPES SUD;87763029;1;Tarif Normal;24;125
TGV INOUI;AIX EN PROVENCE TGV;87319012;LONS LE SAUNIER;87718239;2;Tarif Normal;20;89
TGV INOUI;DUNKERQUE;87281006;BOURG ST MAURICE;87741793;2;Tarif Normal;25;127
TGV INOUI;TGV HAUTE PICARDIE;87313882;AGDE;87781278;2;Tarif Normal;30;142
TGV INOUI;AEROPORT CDG2 TGV ROISSY;87271494;BELLEGARDE;87745000;2;Tarif Normal;25;95
TGV INOUI;SURGERES;87485227;TGV HAUTE PICARDIE;87313882;2;Tarif Normal;25;112
TGV INOUI;TGV HAUTE PICARDIE;87313882;QUIMPER;87474098;1;Tarif Normal;31;152
TGV INOUI;MODANE;87742007;TGV HAUTE PICARDIE;87313882;2;Tarif Réglementé;96;156
TGV INOUI;AVIGNON TGV;87318964;ROUEN RIVE DROITE;87411017;1;Tarif Normal;31;202
TGV INOUI;ANGERS ST LAUD;87484006;TGV HAUTE PICARDIE;87313882;1;Tarif Normal;29;132
TGV INOUI;AEROPORT CDG2 TGV ROISSY;87271494;ANTIBES;87757674;2;Tarif Normal;25;149
TGV INOUI;TGV HAUTE PICARDIE;87313882;ST PIERRE DES CORPS;87571240;2;Tarif Normal;25;98
TGV INOUI;LILLE FLANDRES;87286005;LES ARCS DRAGUIGNAN;87755447;2;Tarif Normal;30;143
TGV INOUI;LILLE FLANDRES;87286005;LYON PART DIEU;87723197;1;Tarif Normal;36;178
TGV INOUI;AEROPORT CDG2 TGV ROISSY;87271494;EVIAN LES BAINS;87745679;1;Tarif Normal;31;192
TGV INOUI;LILLE FLANDRES;87286005;NIMES PONT DU GARD;87703975;2;Tarif Normal;30;142
TGV INOUI;AVIGNON TGV;87318964;NARBONNE;87781104;1;Tarif Réglementé;51;51
TGV INOUI;DUNKERQUE;87281006;VALENCE TGV RHONE-ALPES SUD;87763029;1;Tarif Normal;31;173
TGV INOUI;BESANCON - F COMTE TGV;87300863;NIMES PONT DU GARD;87703975;2;Tarif Réglementé;83;134
TGV INOUI;AEROPORT CDG2 TGV ROISSY;87271494;ANNECY;87746008;2;Tarif Normal;25;109
TGV INOUI;ANGOULEME;87583005;TGV HAUTE PICARDIE;87313882;1;Tarif Normal;31;177
TGV INOUI;AVIGNON TGV;87318964;PERPIGNAN;87784009;2;Tarif Réglementé;42;49
TGV INOUI;BESANCON - F COMTE TGV;87300863;VALENCE TGV RHONE-ALPES SUD;87763029;2;Tarif Normal;20;80
TGV INOUI;TGV HAUTE PICARDIE;87313882;SALLANCHES COMBLOUX MEGEVE;87746438;2;Tarif Réglementé;96;156
TGV INOUI;AEROPORT CDG2 TGV ROISSY;87271494;ST GERVAIS LES BAINS LE FAYET;87746479;2;Tarif Réglementé;90;166
TGV INOUI;AEROPORT CDG2 TGV ROISSY;87271494;PERPIGNAN;87784009;2;Tarif Réglementé;105;179
TGV INOUI;TGV HAUTE PICARDIE;87313882;NIMES - MANDUEL;87688762;2;Tarif Normal;30;136
TGV INOUI;NICE VILLE;87756056;TGV HAUTE PICARDIE;87313882;2;Tarif Normal;30;139
TGV INOUI;TGV HAUTE PICARDIE;87313882;TOULON;87755009;2;Tarif Normal;30;139
TGV INOUI;LILLE FLANDRES;87286005;MONTPELLIER SUD DE FRANCE;87688887;1;Tarif Normal;36;209
TGV INOUI;DAX;87673202;TGV HAUTE PICARDIE;87313882;2;Tarif Normal;30;139
TGV INOUI;AIX EN PROVENCE TGV;87319012;CHALON SUR SAONE;87725002;2;Tarif Réglementé;70;113
TGV INOUI;ARRAS;87342014;TGV HAUTE PICARDIE;87313882;2;Tarif Réglementé;11;18
TGV INOUI;RANG DU FLIERS VERTON;87317057;PARIS GARE DE LYON;87686006;2;Tarif Normal;15;71
TGV INOUI;ST MAIXENT DEUX SEVRES;87485490;TGV HAUTE PICARDIE;87313882;2;Tarif Normal;25;106
TGV INOUI;DUNKERQUE;87281006;ARRAS;87342014;2;Tarif Réglementé;23;35
TGV INOUI;NICE VILLE;87756056;BESANCON - F COMTE TGV;87300863;1;Tarif Réglementé;133;133
TGV INOUI;BIARRITZ;87673400;TGV HAUTE PICARDIE;87313882;1;Tarif Normal;36;190
TGV INOUI;AVIGNON TGV;87318964;PARIS GARE DE LYON;87686006;1;Tarif Réglementé;122;122
TGV INOUI;AEROPORT CDG2 TGV ROISSY;87271494;AGDE;87781278;1;Tarif Normal;31;192
TGV INOUI;BESANCON - F COMTE TGV;87300863;ANTIBES;87757674;2;Tarif Réglementé;98;161
TGV INOUI;AVIGNON TGV;87318964;MONTPELLIER SAINT-ROCH;87773002;2;Tarif Normal;12;28
TGV INOUI;NIMES;87775007;TGV HAUTE PICARDIE;87313882;2;Tarif Réglementé;112;174
TGV INOUI;LILLE FLANDRES;87286005;ST RAPHAEL VALESCURE;87757526;2;Tarif Normal;30;139
TGV INOUI;BORDEAUX ST JEAN;87581009;TGV HAUTE PICARDIE;87313882;2;Tarif Réglementé;103;168
TGV INOUI;DUNKERQUE;87281006;LENS;87345025;1;Tarif Normal;11;37
TGV INOUI;LAVAL;87478404;AIX EN PROVENCE TGV;87319012;2;Tarif Réglementé;109;173
TGV INOUI;DOLE VILLE;87713412;LILLE FLANDRES;87286005;1;Tarif Normal;31;147
TGV INOUI;TGV HAUTE PICARDIE;87313882;AGDE;87781278;1;Tarif Réglementé;160;160
TGV INOUI;AVIGNON TGV;87318964;BESANCON - F COMTE TGV;87300863;2;Tarif Normal;20;102
TGV INOUI;BESANCON VIOTTE;87718007;BESANCON - F COMTE TGV;87300863;1;Tarif Réglementé;8;8
TGV INOUI;AVIGNON TGV;87318964;NIMES;87775007;2;Tarif Normal;7;15
TGV INOUI;LILLE FLANDRES;87286005;NIMES;87775007;1;Tarif Réglementé;154;154
TGV INOUI;LILLE FLANDRES;87286005;VALENCE VILLE;87761007;1;Tarif Normal;36;168
TGV INOUI;BESANCON - F COMTE TGV;87300863;LES ARCS DRAGUIGNAN;87755447;1;Tarif Normal;31;168
TGV INOUI;LANDRY;87741777;BESANCON - F COMTE TGV;87300863;2;Tarif Normal;20;78
TGV INOUI;AIX EN PROVENCE TGV;87319012;GRENOBLE;87747006;1;Tarif Normal;24;97
TGV INOUI;LILLE FLANDRES;87286005;BEZIERS;87781005;1;Tarif Normal;36;204
TGV INOUI;LE MANS;87396002;TGV HAUTE PICARDIE;87313882;2;Tarif Normal;25;92
TGV INOUI;PARIS GARE DE LYON;87686006;BESANCON - F COMTE TGV;87300863;1;Tarif Réglementé;90;90
TGV INOUI;MARSEILLE ST CHARLES;87751008;BESANCON - F COMTE TGV;87300863;1;Tarif Réglementé;119;119
TGV INOUI;TGV HAUTE PICARDIE;87313882;ST MICHEL VALLOIRE;87742361;2;Tarif Normal;25;134
TGV INOUI;LE MANS;87396002;TGV HAUTE PICARDIE;87313882;1;Tarif Réglementé;91;91
TGV INOUI;LILLE FLANDRES;87286005;VALENCE VILLE;87761007;2;Tarif Normal;30;128
TGV INOUI;DUNKERQUE;87281006;LILLE FLANDRES;87286005;2;Tarif Normal;17;18
TGV INOUI;DUNKERQUE;87281006;ALBERTVILLE;87741645;1;Tarif Normal;31;175
TGV INOUI;FONTAINEBLEAU AVON;87682211;AIX EN PROVENCE TGV;87319012;2;Tarif Normal;25;116
TGV INOUI;LILLE FLANDRES;87286005;CROIX WASQUEHAL;87286716;1;Tarif Normal;6;10
TGV INOUI;RENNES;87471003;TGV HAUTE PICARDIE;87313882;2;Tarif Réglementé;86;135
TGV INOUI;LILLE FLANDRES;87286005;AIME LA PLAGNE;87741769;1;Tarif Normal;31;193
TGV INOUI;LAVAL;87478404;TGV HAUTE PICARDIE;87313882;2;Tarif Réglementé;73;112
TGV INOUI;AIX EN PROVENCE TGV;87319012;TOULON;87755009;1;Tarif Normal;10;36
TGV INOUI;HAZEBROUCK;87286302;ARRAS;87342014;1;Tarif Normal;9;28
TGV INOUI;ANGERS ST LAUD;87484006;AVIGNON TGV;87318964;1;Tarif Réglementé;142;142
TGV INOUI;MONTPELLIER SUD DE FRANCE;87688887;BESANCON - F COMTE TGV;87300863;2;Tarif Réglementé;88;144
TGV INOUI;LILLE FLANDRES;87286005;TOULON;87755009;2;Tarif Normal;30;139
TGV INOUI;AIX EN PROVENCE TGV;87319012;ARRAS;87342014;2;Tarif Normal;30;153
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;TGV HAUTE PICARDIE;87313882;2;Tarif Réglementé;96;156
TGV INOUI;LILLE FLANDRES;87286005;AGDE;87781278;1;Tarif Normal;36;214
TGV INOUI;BESANCON - F COMTE TGV;87300863;VALENCE TGV RHONE-ALPES SUD;87763029;1;Tarif Réglementé;79;79
TGV INOUI;PORNICHET;87481747;TGV HAUTE PICARDIE;87313882;1;Tarif Normal;46;131
TGV INOUI;TGV HAUTE PICARDIE;87313882;ST GERVAIS LES BAINS LE FAYET;87746479;1;Tarif Réglementé;128;128
TGV INOUI;BREST;87474007;TGV HAUTE PICARDIE;87313882;2;Tarif Normal;25;120
TGV INOUI;ANGERS ST LAUD;87484006;AVIGNON TGV;87318964;2;Tarif Réglementé;109;173
TGV INOUI;AIX EN PROVENCE TGV;87319012;TGV HAUTE PICARDIE;87313882;1;Tarif Réglementé;145;145
TGV INOUI;DUNKERQUE;87281006;CLUSES  74;87746370;1;Tarif Normal;31;175
TGV INOUI;AIX EN PROVENCE TGV;87319012;DOUAI;87345009;2;Tarif Réglementé;121;159
TGV INOUI;MOUTIERS SALINS BRIDES L BAINS;87741728;TGV HAUTE PICARDIE;87313882;2;Tarif Réglementé;96;156
